titulo;valor;link
Cabo carregador para iPhone Tipo C Para Lightning 20W 1 metro Tungsten Fast Charging Baseus iPhone XS 11 12;R$ 69,90;https://www.amazon.com.br/Lightning-Tungsten-Charging-Baseus-iPhone/dp/B00N3P0XRE/ref=sr_1_297?dib=eyJ2IjoiMSJ9.5_R8TZIUJFposmxrlyf4yNcmn9nGSf9Mn5J_bd__HJeG8HEwFOBoNzOZtCuAfbuh69EH44zTFpd5YdhMynMAHNs4LqFq2lAWKMVwZMiSZLndp1QqKPY_xjPCnwdkXU27CVTvt-THn-b2Icg377qtKTida3zH6jgySftxmJbMdYm8zNh_8ur1Qr1s1st6Ldkg8DMVyOkrPIG4pURUCKYm3qRh4a2sr0uBSTgrRy752U6DT5vBzAvmGNoMAFV3kXGWaBH3fOvx31fRaG40FMOXug.rhrzYKA4IHDdLBXoW0cV32rU5ct3MMf-YEF9uxNyKys&dib_tag=se&keywords=iphone&qid=1744670493&sr=8-297&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Capinha PRETA Compatível Com IPhone De TODAS AS LINHAS Escolha Seu modelo, Flexivel, Tecnologia anti impacto, Encaixe Preciso, Lavável, Aveludada com design PREMIUM (X-XS);0;https://www.amazon.com.br/Compat%C3%ADvel-Flexivel-Tecnologia-Aveludada-X-XS/dp/B0CZVD8HYZ/ref=sr_1_85?dib=eyJ2IjoiMSJ9.OktHZ8GA16p6WXCQHSSG3LfS0gOZ0ToxoFhQpT9A5GYTeDkn63pLQhzMEz99cIZric9kAa-pz5yMI-24oBrNQ2Tj7vQooSy1j5bPUK9Z0yydY07mqRhxydoB7FLhAh9hR9pHkR4qoHZ5ZjrqHJSco4-wvFWJGhzgty-QXtWVf1tEO6zb41PYo6Gpvj91jIqwZeWmYeXDmK_rXILGjBpQw3MzDAE0xS1sRs4mEKw_b3OrZYCPvIQPWCGl9MWUsjkEL0zcgAo6iTypGWRap3Mu0W9Cirt93q3jkqqqdRMwwbc.1FO7Bv60GBDZrEajVQueHfwXuaGmLDGOLXkhuGJO1Xc&dib_tag=se&keywords=iphone&qid=1744670459&sr=8-85
Carregador Turbo 40W Compatível iPhone X Xr 8 11 12 13 14 Plus Pro Max iPad Duas Entradas USB e USB-c Tipo C Com Cabo Tipo C Lightning Carga Rápida Tecnologia POWER DUO;R$ 69,50;https://www.amazon.com.br/Carregador-Compat%C3%ADvel-Entradas-Lightning-Tecnologia/dp/B0CZ795D15/ref=sr_1_84?dib=eyJ2IjoiMSJ9.OktHZ8GA16p6WXCQHSSG3LfS0gOZ0ToxoFhQpT9A5GYTeDkn63pLQhzMEz99cIZric9kAa-pz5yMI-24oBrNQ2Tj7vQooSy1j5bPUK9Z0yydY07mqRhxydoB7FLhAh9hR9pHkR4qoHZ5ZjrqHJSco4-wvFWJGhzgty-QXtWVf1tEO6zb41PYo6Gpvj91jIqwZeWmYeXDmK_rXILGjBpQw3MzDAE0xS1sRs4mEKw_b3OrZYCPvIQPWCGl9MWUsjkEL0zcgAo6iTypGWRap3Mu0W9Cirt93q3jkqqqdRMwwbc.1FO7Bv60GBDZrEajVQueHfwXuaGmLDGOLXkhuGJO1Xc&dib_tag=se&keywords=iphone&qid=1744670459&sr=8-84&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Carregador Turbo 40W Compatível iPhone X Xr 8 11 12 13 14 Plus Pro Max iPad Duas Entradas USB e USB-c Tipo C Com Cabo Tipo C Lightning Carga Rápida Tecnologia POWER DUO;R$ 69,50;https://www.amazon.com.br/Carregador-Compat%C3%ADvel-Entradas-Lightning-Tecnologia/dp/B0CZ795D15/ref=sr_1_109?dib=eyJ2IjoiMSJ9._pO0Hl_j9ux4T0lOlT7oy0z566iqZROmkDxBZnhN4OEMgxL348RCs9P4PjKM1-noYT1y1vE_YL312PuS8DMpAedQ5aMZqehqKXWsXRGN4y69MP1OhGEfgrFxl3FoGLpV3OjBbNYyYojAQRtX3Z0RmnwK2EGe_-WwY9w3UKYzpaPD4NCQaraWHPH8RR_xwFMoxHVQx2EAoxm4pRAkVohjNWG9OGYspXkC1t6K5qIqz3UNkixQ2cV_hi3_kwkuCr8wLz1U0vr28EFsPgUsraxUG0KeLxWqv6M8Nir7kIRQ7A0.C9MmeN04zC0hknt8n0iUiSN0OirSX7EctYG7oGf5fqo&dib_tag=se&keywords=iphone&qid=1744670467&sr=8-109&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Geonav Carregador Universal Ultra Rápido Duo, 1 X USB-C Power Delivery 20W, 1 X USB Quick Charge 18W, CH20PDQC, Branco;R$ 65,69;https://www.amazon.com.br/Carregador-Universal-Delivery-CH20PDQC-Geonav/dp/B08ZBK7Q8N/ref=sr_1_139?dib=eyJ2IjoiMSJ9._pO0Hl_j9ux4T0lOlT7oy0z566iqZROmkDxBZnhN4OEMgxL348RCs9P4PjKM1-noYT1y1vE_YL312PuS8DMpAedQ5aMZqehqKXWsXRGN4y69MP1OhGEfgrFxl3FoGLpV3OjBbNYyYojAQRtX3Z0RmnwK2EGe_-WwY9w3UKYzpaPD4NCQaraWHPH8RR_xwFMoxHVQx2EAoxm4pRAkVohjNWG9OGYspXkC1t6K5qIqz3UNkixQ2cV_hi3_kwkuCr8wLz1U0vr28EFsPgUsraxUG0KeLxWqv6M8Nir7kIRQ7A0.C9MmeN04zC0hknt8n0iUiSN0OirSX7EctYG7oGf5fqo&dib_tag=se&keywords=iphone&qid=1744670467&sr=8-139&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Geonav Carregador Universal Ultra Rápido Duo, 1 X USB-C Power Delivery 20W, 1 X USB Quick Charge 18W, CH20PDQC, Branco;R$ 65,69;https://www.amazon.com.br/Carregador-Universal-Delivery-CH20PDQC-Geonav/dp/B08ZBK7Q8N/ref=sr_1_188?dib=eyJ2IjoiMSJ9.Lsk6yTt_wfl7eyVZ1GBztITeE0uuU5q931-PuSmxrsaE56CFkZxGiNGssPF-sjYhux9DKIejvNi6LuALEWMKWok9R8R7ua3qHqarhgv_w2MmDOJmSXpfyRS2CzTFVESICBHUzyIoJP_CLHW85AFql1jf9NTJILbZkzPfwSmLBeWltSt7bZgF2g8NWa_82dBNkQP_-Lfqq8uZ8Ohz2Ru1mlGl98gMVwhfncI6fuDQxmHf-VFo246gtBke2BzwYavs1nt7LPoCG7cT7we6lqNUhDnrTIDqgXqYqn9cfF6Z5xQ.fEucYO-q8jXxR98q7xY92Ofo_Idz2buDhAp0-VaBrEs&dib_tag=se&keywords=iphone&qid=1744670474&sr=8-188&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Geonav Carregador Universal Ultra Rápido Duo, 1 X USB-C Power Delivery 20W, 1 X USB Quick Charge 18W, CH20PDQC, Branco;R$ 65,69;https://www.amazon.com.br/Carregador-Universal-Delivery-CH20PDQC-Geonav/dp/B08ZBK7Q8N/ref=sr_1_205?dib=eyJ2IjoiMSJ9.SNsVjhLpRYrzemdlMrQ2Tkwg7g3OIeUGd7zmIX-FG3-Se3bILZm121BuEynCvYT7LpX3nD2k8CRoA2XLp892vHkQY9uq4dYWbnHvwu3QtI4Kb-Ch2ep9Mwah9pK0ONV8L7JJ0fCd-2Wo9QnK8l5VOSFemR73JbYJPp5OoSSjiVccgFHriFN3ZNeWx0aIjoJR2ENz_5_SMZmluU47QfNJiXuCWc9cEO7y4lRo4YmDzpo3K-FmpocoIXtK1AtTUC0-RpoPNv8jZj-sv41qsBd-NETfoay4QTsHg_40zQgSg_o.5T2OxJHwzozTtVVkaZSu_TmQB_rVeNuN0535bIBS4pE&dib_tag=se&keywords=iphone&qid=1744670479&sr=8-205&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Kit Carregador Turbo Compativel C/Iphone, Cabo Usb-C-Lightning + Fonte Carregador 25W Ultra Rapido Compatível iPhone X Xr SE 11 12 13 14 Premium Protect SYSTEM;R$ 65,50;https://www.amazon.com.br/Carregador-Compativel-Usb-C-Lightning-Compat%C3%ADvel-Premium/dp/B0CZYRC48B/ref=sr_1_59?dib=eyJ2IjoiMSJ9.OktHZ8GA16p6WXCQHSSG3LfS0gOZ0ToxoFhQpT9A5GYTeDkn63pLQhzMEz99cIZric9kAa-pz5yMI-24oBrNQ2Tj7vQooSy1j5bPUK9Z0yydY07mqRhxydoB7FLhAh9hR9pHkR4qoHZ5ZjrqHJSco4-wvFWJGhzgty-QXtWVf1tEO6zb41PYo6Gpvj91jIqwZeWmYeXDmK_rXILGjBpQw3MzDAE0xS1sRs4mEKw_b3OrZYCPvIQPWCGl9MWUsjkEL0zcgAo6iTypGWRap3Mu0W9Cirt93q3jkqqqdRMwwbc.1FO7Bv60GBDZrEajVQueHfwXuaGmLDGOLXkhuGJO1Xc&dib_tag=se&keywords=iphone&qid=1744670459&sr=8-59&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Carregador Turbo Cabo Usb-C-Lightning + Fonte 25W Ultra Rapido Compatível iPhone SE X Xr 11 12 13 14 FAST CHARGE PREMIUM, UTBRX®;R$ 65,50;https://www.amazon.com.br/Carregador-Usb-C-Lightning-Rapido-Compat%C3%ADvel-PREMIUM/dp/B0CQRWYHCW/ref=sr_1_39?dib=eyJ2IjoiMSJ9.Fj0WvW_3VwdkYgsC0RcTVJurPmX2aj1olnvq66mv0RUwjRWHd3WtXTUsUVzFqCHLUzrUcXePWkngt3v0h-bAwLsnmxcXfqcnKh4QBBz8XzquiBZkMtgRMvCSStX2DII4ZwaVEDzllkit-BM5_SFhQb9wHjYhN7etv9HaKwaRXZ8YQdQQhqVXgA_v39Q3KWZS8PK3MS7aJbnSzMonGBH0S90RhcK3evC4VF1OFDv9def1jGT0LPHK-tujeF5vFwgVwSmMgMQDdh4Imd8n61Cn6nqnAFGciqkiJtt0YtEK_3s.pHZgSGiTTdUVX6HOlsRxMLM5I4a_qlVKiDt-l4PRP70&dib_tag=se&keywords=iphone&qid=1744670454&sr=8-39&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Capa de couro para iPhone, Compatível com MagSafe e carregamento sem fio, À prova d'água de choque e de sujeira, Botões de metal e moldura da câmera, Capa para iPhone (Bege, iPhone 14);R$ 59,99;https://www.amazon.com.br/Compat%C3%ADvel-MagSafe-carregamento-sujeira-moldura/dp/B0D9H852PT/ref=sr_1_45?dib=eyJ2IjoiMSJ9.Fj0WvW_3VwdkYgsC0RcTVJurPmX2aj1olnvq66mv0RUwjRWHd3WtXTUsUVzFqCHLUzrUcXePWkngt3v0h-bAwLsnmxcXfqcnKh4QBBz8XzquiBZkMtgRMvCSStX2DII4ZwaVEDzllkit-BM5_SFhQb9wHjYhN7etv9HaKwaRXZ8YQdQQhqVXgA_v39Q3KWZS8PK3MS7aJbnSzMonGBH0S90RhcK3evC4VF1OFDv9def1jGT0LPHK-tujeF5vFwgVwSmMgMQDdh4Imd8n61Cn6nqnAFGciqkiJtt0YtEK_3s.pHZgSGiTTdUVX6HOlsRxMLM5I4a_qlVKiDt-l4PRP70&dib_tag=se&keywords=iphone&qid=1744670454&sr=8-45&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
[Capa Mag-safe para iPhone 16 Pro MAX] Capinha Clear Case Magnetica Premium com Proteção de Câmera Compatível com Mag-safe, Transparente Anti-Amarelamento e Resistente a Riscos e Anti Impacto;R$ 59,90;https://www.amazon.com.br/Magnetica-Compat%C3%ADvel-Transparente-Anti-Amarelamento-Resistente/dp/B0DNCHYMW6/ref=sr_1_133?dib=eyJ2IjoiMSJ9._pO0Hl_j9ux4T0lOlT7oy0z566iqZROmkDxBZnhN4OEMgxL348RCs9P4PjKM1-noYT1y1vE_YL312PuS8DMpAedQ5aMZqehqKXWsXRGN4y69MP1OhGEfgrFxl3FoGLpV3OjBbNYyYojAQRtX3Z0RmnwK2EGe_-WwY9w3UKYzpaPD4NCQaraWHPH8RR_xwFMoxHVQx2EAoxm4pRAkVohjNWG9OGYspXkC1t6K5qIqz3UNkixQ2cV_hi3_kwkuCr8wLz1U0vr28EFsPgUsraxUG0KeLxWqv6M8Nir7kIRQ7A0.C9MmeN04zC0hknt8n0iUiSN0OirSX7EctYG7oGf5fqo&dib_tag=se&keywords=iphone&qid=1744670467&sr=8-133&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Fonte Carregador 25W Turbo + Cabo Usb-C-Lightning Compatível iPhone X Xr SE 11 12 13 14 Carga Ultra Rápida - Premium®;R$ 59,50;https://www.amazon.com.br/Carregador-Usb-C-Lightning-Compat%C3%ADvel-iPhone-R%C3%A1pida/dp/B0DMBP5LHP/ref=sr_1_58?dib=eyJ2IjoiMSJ9.OktHZ8GA16p6WXCQHSSG3LfS0gOZ0ToxoFhQpT9A5GYTeDkn63pLQhzMEz99cIZric9kAa-pz5yMI-24oBrNQ2Tj7vQooSy1j5bPUK9Z0yydY07mqRhxydoB7FLhAh9hR9pHkR4qoHZ5ZjrqHJSco4-wvFWJGhzgty-QXtWVf1tEO6zb41PYo6Gpvj91jIqwZeWmYeXDmK_rXILGjBpQw3MzDAE0xS1sRs4mEKw_b3OrZYCPvIQPWCGl9MWUsjkEL0zcgAo6iTypGWRap3Mu0W9Cirt93q3jkqqqdRMwwbc.1FO7Bv60GBDZrEajVQueHfwXuaGmLDGOLXkhuGJO1Xc&dib_tag=se&keywords=iphone&qid=1744670459&sr=8-58&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Gshield Carregador de Parede Universal Ultra Rápido USB-C 20W Power Delivery com chip GaN, Compatível com iPhone e Certificado Anatel, Ultra Slim Branco;R$ 59,00;https://www.amazon.com.br/Gshield-Carregador-Universal-Compat%C3%ADvel-Certificado/dp/B0DJRYC79B/ref=sr_1_258?dib=eyJ2IjoiMSJ9.i4UEnBXmJEHD4PlQJYdz8d5ojvRa7SB6WSzQWfHJqaxXZQozK47lB3QvRyE_18fDmaf0BYcqh7X1PkxZZdz2ngzkyku7VoPi24YIy1z4U4PXylMFyh3ctGSx0aENnsxh2BE5tKixYfPJSUrg5l4zKYmObfN60TkLQ3jLnSEE2bpDqzoRtC6rmup4EGu0--1d47cfXGReHeYWphzqQVNskGlvYYVBsLMnHOrljCKJESPLKS_9WMQMIgldboMOWV0w3cbj4juagBmRVGdJxdgTJEBTMLFkGcNYu2Yi9vkCbBk.PZtqSYpnKh3ytW22IYvL_Bn-jyjcRGYOhnUV1qdoius&dib_tag=se&keywords=iphone&qid=1744670485&sr=8-258&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Kit com 2 cabos lightning Baseus, 1.5 metros compatível com iPhone, branco;R$ 54,90;https://www.amazon.com.br/lightning-Baseus-1-5metros-compat%C3%ADvel-branco%EF%BC%8Ccarregando/dp/B01M05HVFH/ref=sr_1_108?dib=eyJ2IjoiMSJ9._pO0Hl_j9ux4T0lOlT7oy0z566iqZROmkDxBZnhN4OEMgxL348RCs9P4PjKM1-noYT1y1vE_YL312PuS8DMpAedQ5aMZqehqKXWsXRGN4y69MP1OhGEfgrFxl3FoGLpV3OjBbNYyYojAQRtX3Z0RmnwK2EGe_-WwY9w3UKYzpaPD4NCQaraWHPH8RR_xwFMoxHVQx2EAoxm4pRAkVohjNWG9OGYspXkC1t6K5qIqz3UNkixQ2cV_hi3_kwkuCr8wLz1U0vr28EFsPgUsraxUG0KeLxWqv6M8Nir7kIRQ7A0.C9MmeN04zC0hknt8n0iUiSN0OirSX7EctYG7oGf5fqo&dib_tag=se&keywords=iphone&qid=1744670467&sr=8-108&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Carregador Turbo 40W Compatível iPhone X Xr 8 11 12 13 14 Plus Pro Max iPad Duas Entradas USB e USB-c Tipo C Com Cabo Tipo C-Lightning Carga Rápida Tecnologia PD;R$ 54,90;https://www.amazon.com.br/Carregador-Compat%C3%ADvel-Entradas-C-Lightning-Tecnologia/dp/B0DP3DRDZY/ref=sr_1_55?dib=eyJ2IjoiMSJ9.OktHZ8GA16p6WXCQHSSG3LfS0gOZ0ToxoFhQpT9A5GYTeDkn63pLQhzMEz99cIZric9kAa-pz5yMI-24oBrNQ2Tj7vQooSy1j5bPUK9Z0yydY07mqRhxydoB7FLhAh9hR9pHkR4qoHZ5ZjrqHJSco4-wvFWJGhzgty-QXtWVf1tEO6zb41PYo6Gpvj91jIqwZeWmYeXDmK_rXILGjBpQw3MzDAE0xS1sRs4mEKw_b3OrZYCPvIQPWCGl9MWUsjkEL0zcgAo6iTypGWRap3Mu0W9Cirt93q3jkqqqdRMwwbc.1FO7Bv60GBDZrEajVQueHfwXuaGmLDGOLXkhuGJO1Xc&dib_tag=se&keywords=iphone&qid=1744670459&sr=8-55&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Kit Carregador Super Turbo 120W USB-C + Cabo USB Tipo C de 1m, Compatível com Tipo C, Iphone 15,16, IOS, Android, Galaxy, Tablets, Notebooks, Carga até 10x + Rápida;R$ 52,99;https://www.amazon.com.br/Carregador-120W-USB-Tipo-Compat%C3%ADvel/dp/B0F16LFG5W/ref=sr_1_273?dib=eyJ2IjoiMSJ9.i4UEnBXmJEHD4PlQJYdz8d5ojvRa7SB6WSzQWfHJqaxXZQozK47lB3QvRyE_18fDmaf0BYcqh7X1PkxZZdz2ngzkyku7VoPi24YIy1z4U4PXylMFyh3ctGSx0aENnsxh2BE5tKixYfPJSUrg5l4zKYmObfN60TkLQ3jLnSEE2bpDqzoRtC6rmup4EGu0--1d47cfXGReHeYWphzqQVNskGlvYYVBsLMnHOrljCKJESPLKS_9WMQMIgldboMOWV0w3cbj4juagBmRVGdJxdgTJEBTMLFkGcNYu2Yi9vkCbBk.PZtqSYpnKh3ytW22IYvL_Bn-jyjcRGYOhnUV1qdoius&dib_tag=se&keywords=iphone&qid=1744670485&sr=8-273&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Cabo Usb-C-Lightning + Fonte Carregador Turbo 40W Duplo Compatível iPhone X Xr SE 11 12 13 14 Premium PARRON;R$ 51,90;https://www.amazon.com.br/Usb-C-Lightning-Carregador-Compat%C3%ADvel-Premium-PARRON/dp/B0DSCKLCLG/ref=sr_1_60?dib=eyJ2IjoiMSJ9.OktHZ8GA16p6WXCQHSSG3LfS0gOZ0ToxoFhQpT9A5GYTeDkn63pLQhzMEz99cIZric9kAa-pz5yMI-24oBrNQ2Tj7vQooSy1j5bPUK9Z0yydY07mqRhxydoB7FLhAh9hR9pHkR4qoHZ5ZjrqHJSco4-wvFWJGhzgty-QXtWVf1tEO6zb41PYo6Gpvj91jIqwZeWmYeXDmK_rXILGjBpQw3MzDAE0xS1sRs4mEKw_b3OrZYCPvIQPWCGl9MWUsjkEL0zcgAo6iTypGWRap3Mu0W9Cirt93q3jkqqqdRMwwbc.1FO7Bv60GBDZrEajVQueHfwXuaGmLDGOLXkhuGJO1Xc&dib_tag=se&keywords=iphone&qid=1744670459&sr=8-60&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Cabo Usb-C-Lightning + Fonte Carregador Turbo 25W Compatível iPhone X Xr SE 11 12 13 14 Premium PARRON;R$ 51,90;https://www.amazon.com.br/Usb-C-Lightning-Carregador-Compat%C3%ADvel-Premium-PARRON/dp/B0DSB28WGL/ref=sr_1_53?dib=eyJ2IjoiMSJ9.OktHZ8GA16p6WXCQHSSG3LfS0gOZ0ToxoFhQpT9A5GYTeDkn63pLQhzMEz99cIZric9kAa-pz5yMI-24oBrNQ2Tj7vQooSy1j5bPUK9Z0yydY07mqRhxydoB7FLhAh9hR9pHkR4qoHZ5ZjrqHJSco4-wvFWJGhzgty-QXtWVf1tEO6zb41PYo6Gpvj91jIqwZeWmYeXDmK_rXILGjBpQw3MzDAE0xS1sRs4mEKw_b3OrZYCPvIQPWCGl9MWUsjkEL0zcgAo6iTypGWRap3Mu0W9Cirt93q3jkqqqdRMwwbc.1FO7Bv60GBDZrEajVQueHfwXuaGmLDGOLXkhuGJO1Xc&dib_tag=se&keywords=iphone&qid=1744670459&sr=8-53&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Película INSTALA FÁCIL para iPhone Anti impacto ULTRA RESISTENTE com case de alinhamento Não trinca e não estilhaça oleofóbica anti digital SafeCare Ultra HD (iPhone 16);R$ 51,80;https://www.amazon.com.br/iPhone-RESISTENTE-alinhamento-oleof%C3%B3bica-16/dp/B0DXJS485T/ref=sr_1_290?dib=eyJ2IjoiMSJ9.i4UEnBXmJEHD4PlQJYdz8d5ojvRa7SB6WSzQWfHJqaxXZQozK47lB3QvRyE_18fDmaf0BYcqh7X1PkxZZdz2ngzkyku7VoPi24YIy1z4U4PXylMFyh3ctGSx0aENnsxh2BE5tKixYfPJSUrg5l4zKYmObfN60TkLQ3jLnSEE2bpDqzoRtC6rmup4EGu0--1d47cfXGReHeYWphzqQVNskGlvYYVBsLMnHOrljCKJESPLKS_9WMQMIgldboMOWV0w3cbj4juagBmRVGdJxdgTJEBTMLFkGcNYu2Yi9vkCbBk.PZtqSYpnKh3ytW22IYvL_Bn-jyjcRGYOhnUV1qdoius&dib_tag=se&keywords=iphone&qid=1744670485&sr=8-290&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Película INSTALA FÁCIL para iPhone Anti impacto ULTRA RESISTENTE com case de alinhamento Não trinca e não estilhaça oleofóbica anti digital SafeCare Ultra HD (iPhone 16);R$ 51,80;https://www.amazon.com.br/iPhone-RESISTENTE-alinhamento-oleof%C3%B3bica-16/dp/B0DXJS485T/ref=sr_1_306?dib=eyJ2IjoiMSJ9.5_R8TZIUJFposmxrlyf4yNcmn9nGSf9Mn5J_bd__HJeG8HEwFOBoNzOZtCuAfbuh69EH44zTFpd5YdhMynMAHNs4LqFq2lAWKMVwZMiSZLndp1QqKPY_xjPCnwdkXU27CVTvt-THn-b2Icg377qtKTida3zH6jgySftxmJbMdYm8zNh_8ur1Qr1s1st6Ldkg8DMVyOkrPIG4pURUCKYm3qRh4a2sr0uBSTgrRy752U6DT5vBzAvmGNoMAFV3kXGWaBH3fOvx31fRaG40FMOXug.rhrzYKA4IHDdLBXoW0cV32rU5ct3MMf-YEF9uxNyKys&dib_tag=se&keywords=iphone&qid=1744670493&sr=8-306&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Fonte Entrada Tipo-C e Cabo USB-C 1 Metro, 20W Carregador Turbo de Parede Ultra Rapido Compatível com iPhone 15/16 Pro/Pro Max e Galaxy S24/S23 Ultra;0;https://www.amazon.com.br/Entrada-Tipo-C-Carregador-Compat%C3%ADvel-16/dp/B0DMVY8C99/ref=sr_1_104?dib=eyJ2IjoiMSJ9._pO0Hl_j9ux4T0lOlT7oy0z566iqZROmkDxBZnhN4OEMgxL348RCs9P4PjKM1-noYT1y1vE_YL312PuS8DMpAedQ5aMZqehqKXWsXRGN4y69MP1OhGEfgrFxl3FoGLpV3OjBbNYyYojAQRtX3Z0RmnwK2EGe_-WwY9w3UKYzpaPD4NCQaraWHPH8RR_xwFMoxHVQx2EAoxm4pRAkVohjNWG9OGYspXkC1t6K5qIqz3UNkixQ2cV_hi3_kwkuCr8wLz1U0vr28EFsPgUsraxUG0KeLxWqv6M8Nir7kIRQ7A0.C9MmeN04zC0hknt8n0iUiSN0OirSX7EctYG7oGf5fqo&dib_tag=se&keywords=iphone&qid=1744670467&sr=8-104&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Cabo Reforçado USB-C Lightning 2M Compatível com iPhone, iPad iPod 2 Metros Carregamento Super Turbo 30W 3A Reforçado Linha Super Premium;0;https://www.amazon.com.br/Refor%C3%A7ado-Lightning-Compat%C3%ADvel-Carregamento-Premium/dp/B0F319RR1C/ref=sr_1_105?dib=eyJ2IjoiMSJ9._pO0Hl_j9ux4T0lOlT7oy0z566iqZROmkDxBZnhN4OEMgxL348RCs9P4PjKM1-noYT1y1vE_YL312PuS8DMpAedQ5aMZqehqKXWsXRGN4y69MP1OhGEfgrFxl3FoGLpV3OjBbNYyYojAQRtX3Z0RmnwK2EGe_-WwY9w3UKYzpaPD4NCQaraWHPH8RR_xwFMoxHVQx2EAoxm4pRAkVohjNWG9OGYspXkC1t6K5qIqz3UNkixQ2cV_hi3_kwkuCr8wLz1U0vr28EFsPgUsraxUG0KeLxWqv6M8Nir7kIRQ7A0.C9MmeN04zC0hknt8n0iUiSN0OirSX7EctYG7oGf5fqo&dib_tag=se&keywords=iphone&qid=1744670467&sr=8-105
Carregador Turbo 25W Compatível iPhone 16, 16 PRO, 16 PRO MAX iPhone 15 PLUS 15 PRO 15 PRO MAX, GALAXY, Todos ANDROID Entrada TIPO-C + Cabo Reforçado USB-C - Fast Power;R$ 50,31;https://www.amazon.com.br/Carregador-Compat%C3%ADvel-ANDROID-Entrada-Refor%C3%A7ado/dp/B0D2PH2YCY/ref=sr_1_114?dib=eyJ2IjoiMSJ9._pO0Hl_j9ux4T0lOlT7oy0z566iqZROmkDxBZnhN4OEMgxL348RCs9P4PjKM1-noYT1y1vE_YL312PuS8DMpAedQ5aMZqehqKXWsXRGN4y69MP1OhGEfgrFxl3FoGLpV3OjBbNYyYojAQRtX3Z0RmnwK2EGe_-WwY9w3UKYzpaPD4NCQaraWHPH8RR_xwFMoxHVQx2EAoxm4pRAkVohjNWG9OGYspXkC1t6K5qIqz3UNkixQ2cV_hi3_kwkuCr8wLz1U0vr28EFsPgUsraxUG0KeLxWqv6M8Nir7kIRQ7A0.C9MmeN04zC0hknt8n0iUiSN0OirSX7EctYG7oGf5fqo&dib_tag=se&keywords=iphone&qid=1744670467&sr=8-114&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Capa Mag-safe para [iPhone 16 PRO] Capinha Slim Premium com [Proteção de Câmera] Magnetica Transparente Clear Case Anti-Amarelamento, Resistente a Riscos e Anti Impacto (6,3 Pol);R$ 49,90;https://www.amazon.com.br/Mag-safe-Magnetica-Transparente-Anti-Amarelamento-Resistente/dp/B0DK5LFPZ7/ref=sr_1_151?dib=eyJ2IjoiMSJ9.Lsk6yTt_wfl7eyVZ1GBztITeE0uuU5q931-PuSmxrsaE56CFkZxGiNGssPF-sjYhux9DKIejvNi6LuALEWMKWok9R8R7ua3qHqarhgv_w2MmDOJmSXpfyRS2CzTFVESICBHUzyIoJP_CLHW85AFql1jf9NTJILbZkzPfwSmLBeWltSt7bZgF2g8NWa_82dBNkQP_-Lfqq8uZ8Ohz2Ru1mlGl98gMVwhfncI6fuDQxmHf-VFo246gtBke2BzwYavs1nt7LPoCG7cT7we6lqNUhDnrTIDqgXqYqn9cfF6Z5xQ.fEucYO-q8jXxR98q7xY92Ofo_Idz2buDhAp0-VaBrEs&dib_tag=se&keywords=iphone&qid=1744670474&sr=8-151&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
